arXiv ID,Primary category,Journal,Is proceedings,Presents new numerical results,UK authors,Generates field configurations,Specifies software used for configuration generation,Software used for configuration generation,Repository/hosting service for configuration generation code,Performs measurements,Specifies software used for measurement,Software used for measurements,Repository/hosting service for measurement code,Uses existing configurations,Configuration hosting infrastructure acknowledged,Cites existing configurations,Configurations generated by,Reanalyses other existing data,Cites other existing data,Publishes data,Data available on request?,Repository used for data,Specifies software used for analysis,Software used for analysis,Repository/hosting service for analysis code,Publishes parts of analysis,Publishes full analysis,Acknowledges an HPC centre,Acknowledges Supercomputing Wales,Acknowledges DiRAC,Review paper,Cites any other software,Comments
2103.06746,hep-lat,Phys.Rev.D,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.06848,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2103.06973,hep-lat,Phys.Rev.D,N,Y,N,Y,No,,,Y,No,,,Y,,Paper citation,(Laiho et al),N,,N,N,,No,,,N,N,Y,N,N,N,,
2103.07064,hep-lat,Chin.Phys.C,N,Y,N,Y?,No,,,Y,Paper citation,"Chroma, QUDA, HIP",,N?,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2103.07260,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.07442,hep-lat, ,N,Y,N,Y?,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2103.08056,quant-ph, ,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,Mentioned by name,"QbSim, Python",,N,N,N,N,N,N,,Plans to make code available
2103.08407,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.08661,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,Data repository citation,"D-Wave Ocean, Python, randylewis/QuantumAnnealing",GitHub,Y,N,Y,N,N,N,,
2103.08662,cs.LG, ,N,Y,Y,N,,,,N,,,,N,,,,N,,N,N,,Paper citation,"Tensorflow, DeepXDE, Pydens, Python, Mathematica",,N,N,N,N,N,N,Mentioned by name,
2103.08775,hep-lat,Phys.Rev.D,N,Y,N,N,,,,Y,URL citation,"Chroma, Qlua, QPhiX, MDWF, USQCD","GitHub, Institutional website",Y,,Paper citation,RBC-UKQCD,N,,Y,N,arXiv,No,,,N,N,Y,N,N,N,,
2103.08948,hep-lat,JHEP,N,Y,Y,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.09529,hep-lat,Phys.Rev.D,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,Mentioned by name,Mathematica,,Y,N,N,N,N,N,,Not clear if attached Mathematica notebook is full analysis or not
2103.10106,hep-lat,JHEP,N,Y,N,Y?,No,,,Y,No,,,N?,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.10259,hep-th,Mod.Phys.Lett.A,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.10485,hep-lat,Phys.Rev.D,N,Y,Y,Y,Paper citation,HiRep,,Y,Paper citation,HiRep,,Y,,Paper citation,(Athenodorou et al),N,,Y,N,Zenodo,No,,,N,N,Y,Y,N,N,,Coauthored by self
2103.10776,math-ph,J.Phys.A,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,Mentioned by name,Mathematica,,N,N,N,N,N,N,,
2103.10846,cond-mat.dis-nn,Eur.Phys.J.Plus,N,Y,N,N,,,,Y?,URL citation,"Tensorflow, Keras",Dedicated website,N,,,,N,,N?,N,,No,,,N?,N,N,N,N,N,,"References supplementary materials that are neither with the preprint nor the published version. Published version indicates data available ""on reasonable request"""
2103.10950,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.11323,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2103.11331,hep-lat,Phys.Rev.D,N,Y,N,N,,,,Y,No,,,Y,,Paper citation,ETMC,N,,N,N,,No,,,N,N,Y,N,N,N,,
2103.11506,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2103.11579,hep-ph,Phys.Rev.D,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2103.11846,hep-lat,Eur.Phys.J.C,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2103.11965,hep-lat, ,N,Y,N,Y,URL citation,LatticeQCD.jl,GitHub,Y,URL citation,LatticeQCD.jl,GitHub,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2103.12260,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2103.12449,cond-mat.stat-mech,Phys.Rev.E,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.12504,hep-ph,Phys.Rev.D,N,Y?,N,N,,,,N,,,,N,,,,N?,,N,N,,Data repository citation,pyhf,,N,N,N,N,N,N,,
2103.12554,hep-ph, ,N,Y,N,Y,No,,,Y,URL citation,Homcloud,Institutional website,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.12708,hep-lat,JHEP,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2103.12799,hep-th,Phys.Rev.D,N,Y,Y,N,,,,N,,,,N,,,,N,,N,N,,URL citation,"Tensorflow, tfmonopoles",GitHub,Y,N,Y,N,N,N,,
2103.12933,hep-lat,Phys.Rev.D,N,Y,N,N,,,,Y,No,,,Y,,Paper citation,RBC-UKQCD,N,,N,N,,No,,,N,N,Y,N,N,N,,
2103.13405,cond-mat.str-el, ,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,URL citation,SAGE,website,N,N,N,N,N,N,,
2103.13641,hep-lat,Int.J.Mod.Phys.E,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,Y,,
2103.14041,quant-ph,npj Quantum Inf.,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2103.14188,hep-th,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2103.14270,hep-ph,JHEP,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2103.14575,cs.LG, ,N,Y,Y,N,,,,N,,,,N,,,,N,,N,N,,Footnote/inline URL,"Elvet, Tensorflow, Matplotlib",GitHub,Y,Y,N,N,N,N,,"Presents a software package. Some code on Colab, some in paper."
2103.14686,hep-lat,Phys.Rev.D,N,Y,N,Y,Data repository citation,scalar_ml,GitLab,Y,Data repository citation,scalar_ml,GitLab,N,,,,N,,Y,N,GitLab,Data repository citation,"scalar_ml, PyTorch",GitLab,Y,N,N,N,N,N,,Acknowledges donation of a GPU
2103.14999,hep-th,Phys.Rev.Lett.,N,Y,N,N,,,,N,,,,N,,,,N,,N,Y,,URL citation,"Mathematica, MATLAB, Avanpix",,N,N,Y,N,N,N,,
2103.15131,hep-lat,Phys.Rev.D,N,Y,Y,Y,Paper citation,"CPS, Grid",GitHub,Y,Paper citation,"CPS, Grid",GitHub,Y,,Paper citation,RBC-UKQCD,N,,N,N,,No,,,N,N,Y,N,Y,N,,
2103.15242,hep-lat,JHEP,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2103.15440,hep-ph,Eur.Phys.J.C,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2103.15610,gr-qc,Universe,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.15768,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,Y,N,N,N,,"Acknowledges ""help with the figures"""
2103.15964,hep-ph,Eur.Phys.J.C,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2103.16218,hep-th,Phys.Rev.D,N,Y,Y,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,Paper citation,"Form, Mathematica",,N,N,N,N,N,N,Paper citation,Acknowledges Axodraw and Jaxodraw
2103.16224,hep-th,Phys.Rev.D,N,Y,Y,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.16991,hep-lat,JHEP,N,Y,N,N,,,,Y,Paper citation,Chroma,,Y,,Paper citation,CLS,N,,N,N,,Paper citation,Matplotlib,,N,N,Y,N,N,N,,
2103.17076,cond-mat.str-el,Phys.Rev.B,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2103.17136,hep-th,JHEP,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2103.17201,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2103.17224,hep-lat,Eur.Phys.J.A,N,N,Y,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,,,,N,N,N,N,N,Y,,
2104.00025,hep-lat, ,N,Y,N,N?,,,,N,,,,N,,,,Y,Paper citation,N,N,,Paper citation,QuSpin,,N,N,N,N,N,N,,
2104.00329,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.00376,hep-ph,Eur.Phys.J.A,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.02024,hep-lat,Phys.Rev.D,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2104.02031,nucl-ex, ,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.02154,hep-th,JHEP,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.02247,hep-lat,Phys.Rev.D,N,Y,N,N,,,,Y,No,,,Y,,Paper citation,ETMC,Y,Paper citation,N,N,,No,,,N,N,Y,N,N,N,,
2104.02380,hep-ph, ,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.02586,hep-lat,Proceedings of 55th Rencontres de Moriond on Electroweak Interactions and Unified Theories,Y,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,Y,,
2104.02632,hep-lat,Eur.Phys.J.C,N,Y,N,N,,,,Y,Paper citation,"openQCD, QDP++",,Y,,Paper citation,CLS,N,,N,N,,No,,,N,N,Y,N,N,N,,
2104.03291,hep-ph,JHEP,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.03551,hep-ph, ,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,Mentioned by name,"Mathematica, RootSearch",,N,N,N,N,N,N,,
2104.03696,hep-lat,Indian J.Phys.,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.03779,hep-lat,Phys.Rev.D,N,Y,N,Y,No,,,Y,Paper citation,LAPACK,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.03836,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,Paper citation,"APFEL++, PARTONS",GitLab,N,N,N,N,N,N,,
2104.04312,hep-lat,Acta Phys.Polon.B,N,N,Y,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,Y,,
2104.04732,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.04847,quant-ph,Quantum,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2104.05226,hep-lat, ,N,Y,Y,N,,,,Y,Data repository citation,"LaLiBe, Chroma, QUDA, HDF5, METAQ, EspressoDB",GitHub,Y,,Paper citation,MILC,N,,Y,N,Institutional website,Data repository citation,"gvar, lsqfit",GitHub,Y,Y,Y,N,N,N,,
2104.05615,hep-lat, ,N,Y,N,N,,,,Y,Paper citation,"QUDA, CPS, Grid, Qlattice",,Y,,No,RBC-UKQCD,N,,N,N,,No,,,N,N,Y,N,N,N,,
2104.05756,gr-qc, ,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2104.05846,hep-th,Phys.Rev.D,N,Y,N,Y,Data repository citation,"GPT, Grid",GitHub,Y,Data repository citation,"GPT, Grid",,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.06342,cond-mat.quant-gas,Phys.Rev.B,N,Y,N,N,,,,N,,,,N,,,,N?,,N,N,,Paper citation,ITENSOR,,N,N,Y,N,N,N,,
2104.06372,hep-lat,Phys.Lett.B,N,Y,N,N,,,,Y,Paper citation,Chroma,,Y,,Paper citation,MILC,Y,Paper citation,N,N,,No,,,N,N,Y,N,N,N,,
2104.06747,hep-lat,Phys.Rev.D,N,Y,N,N,,,,Y,Paper citation,"tmLQCD, DDαAMG, QPhiX",,Y,,Paper citation,ETMC,N,,N,N,,No,,,N,N,Y,N,N,N,,
2104.06843,hep-lat,Eur.Phys.J.A,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2104.07040,cond-mat.quant-gas, ,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.07565,nucl-th,Phys.Lett.B,N,Y?,Y,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.08170,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.08469,hep-ph,Sci.Bull.,N,Y?,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.08503,hep-ph, ,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.08814,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.08974,hep-ph,SciPost Phys.,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.09131,hep-ex,Phys.Rev.D,N,Y,Y,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,Paper citation,"Geant4, KKMC, EVTGEN, LUNDCHARM, PHOTOS",,N,N,N,N,N,N,,
2104.09346,quant-ph,Phys.Rev.Res.,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.09521,hep-ph,Acta Phys.Polon.B,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.09655,cond-mat.str-el, ,N,Y,N,Y?,Paper citation,ALF,,N,,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2104.09883,hep-lat,Phys.Rev.D,N,Y,Y,N,,,,Y,No,,,Y,,Paper citation,MILC,N,,N,N,,Data repository citation,"corrfitter, lsqfit, gvar",GitHub,N,N,Y,N,Y,N,,"Measurement code is probably MILC, but not explicitly stated."
2104.09892,hep-lat,Phys.Rev.Lett.,N,Y,N,Y,,,,Y,,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2104.09963,nucl-th,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,Y,N,N,N,,
2104.10012,hep-lat,Eur.Phys.J.A,N,Y,Y,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,Y,N,Y,N,,
2104.10136,quant-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.10261,hep-ph,Phys.Lett.B,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.10413,hep-ph,JHEP,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.10486,hep-lat,Universe,N,N,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,,,,N,N,N,N,N,Y,,
2104.10564,hep-lat, ,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.10669,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2104.10689,hep-th,JHEP,N,Y,N,N?,,,,N?,,,,N,,,,N,,N,N,,Mentioned by name,"Mathematica, Spectra",,N,N,Y,N,N,N,,
2104.10835,hep-th,Phys.Rev.D,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2104.10987,nucl-th, ,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,Y,N,N,N,,
2104.11117,hep-ph,Eur.Phys.J.A,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2104.12237,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Mentioned by name,N,N,,Footnote/inline URL,"ARPACK, Matlab",,N,N,N,N,N,N,,
2104.12352,hep-th, ,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.13074,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.13264,cond-mat.stat-mech, ,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2104.13345,hep-ph,Phys.Rev.D,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2104.13408,hep-lat,Phys.Rev.D,N,Y,Y,Y,No,,,Y,No,,,Y,,Paper citation,ETMC,N,,N,N,,No,,,N,N,Y,N,N,N,,
2104.13990,hep-ph,Eur.Phys.J.A,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,Y,,
2104.14388,hep-lat,Universe,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,Y,,
2105.00081,hep-ph,Phys.Lett.B,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2105.00372,hep-lat,Phys.Rev.D,N,Y,N,Y,No,,,Y,,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2105.01503,hep-th,Phys.Lett.B,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2105.01666,hep-ph,Phys.Lett.B,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2105.01679,hep-ph,JHEP,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,Mentioned by name,"Unnamed attachment, Mathematica",arXiv,Y,N,N,N,N,N,,
2105.01732,hep-ph,JHEP,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2105.02017,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2105.02497,hep-lat,Phys.Rev.D,N,Y,Y,N,,,,Y,No,,,Y,,Paper citation,ETMC,N?,,N,N,,No,,,N,N,Y,N,N,N,,
2105.02735,hep-lat,JHEP,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,Data repository citation,Differentialequations.jl,,N,N,Y,N,N,N,,
2105.02880,physics.comp-ph, ,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,Paper citation,VEGAS,,N,N,N,N,N,N,,
2105.03276,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,Paper citation,Qiskit,,N,N,N,N,N,N,,
2105.03418,hep-lat,Proceedings of 9th International Conference on Learning Representations,Y,Y,N,Y,Data repository citation,l2hmc-qcd,GitHub,Y,Data repository citation,l2hmc-qcd,GitHub,N,,,,N,,N,N,,Paper citation,"Python, Matplotlib, Numpy, TensorFlow, Seaborn, IPython, Arviz",Zenodo,Y,N?,Y,N,N,N,,
2105.03445,hep-lat,Phys.Rev.D,N,Y,N,N?,,,,N?,,,,N,,,,N,,N,N,,Paper citation,TeNPy,,N,N,Y,N,N,N,,
2105.03921,hep-th,JHEP,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2105.03974,hep-ph,Nucl.Phys.B,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2105.04563,hep-ph,Phys.Rev.Lett.,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2105.05671,hep-ph,JHEP,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2105.05870,hep-ph,Phys.Rev.Res.,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,Data repository citation,Qiskit,Zenodo,N,N,N,N,N,N,,
2105.06019,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2105.06113,hep-ph, ,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2105.06265,hep-ph, ,N,Y,N,N?,,,,N?,,,,N,,,,N,,N,N,,Mentioned by name,Mathematica,,N,N,Y,N,N,N,,
2105.06596,hep-lat,Phys.Rev.D,N,Y,N,N,,,,Y,Paper citation,"GWU-code, HIP",,Y,,Paper citation,RBC-UKQCD,Y,Mentioned by name,N,N,,No,,,N,N,N,N,N,N,,
2105.06755,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2105.06886,quant-ph, ,N,Y,Y,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2105.06906,hep-lat,Phys.Rev.D,N,Y,N,Y?,No,,,Y,No,,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
2105.06936,cond-mat.str-el,Phys.Rev.B,N,Y,N,Y,No,,,Y,No,,,N,,,,N,,N,N,,Data repository citation,"R, hadron",CRAN,N,N,Y,N,N,N,,
2105.07282,hep-ph,Phys.Rev.D,N,N,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2105.07851,hep-lat,Phys.Rev.D,N,Y,N,N,,,,Y,No,,,Y,,Paper citation,ETMC,N,,N,N,,No,,,N,N,Y,N,N,N,,
2105.07862,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,N,N,N,N,,
2105.07969,hep-lat,Few Body Syst.,N,Y,N,N,,,,Y,URL citation,Bridge++,Institutional website,Y,"ILDG, JLDG",Paper citation,PACS-CS,N,,N,N,,No,,,N,N,Y,N,N,N,,
2105.08066,hep-lat,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,Paper citation,"opt_einsum, TBLIS",Journal of Open Source Software,N,N,N,N,N,N,,
2105.08673,hep-th,JHEP,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,No,,,N,N,N,N,N,N,,
2105.08674,hep-ph,Phys.Rev.D,N,Y,N,N,,,,N,,,,N,,,,Y,Paper citation,N,N,,No,,,N,N,Y,N,N,N,,
2105.09643,hep-lat, ,N,N,Y,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,Y,Y,Y,Y,,
2105.09646,hep-lat,Symmetry,N,N,Y,N,,,,N,,,,N,,,,N,,N,N,,,,,N,N,N,N,N,N,,
2105.09781,cond-mat.stat-mech,Phys.Rev.B,N,Y,N,N,,,,N,,,,N,,,,N,,N,N,,Paper citation,"Scipy, Matplotlib",,N,N,N,N,N,N,URL citation,"Cites ""SIMD-oriented Fast Mersenne Twister"""
2105.09842,hep-lat,Phys.Lett.B,N,Y,N,Y,Mentioned by name,ETMC code,,Y,Mentioned by name,ETMC code,,N,,,,N,,N,N,,No,,,N,N,Y,N,N,N,,
